GameId,ClarifyingQuestion,InitializedWorldPath,InputInstruction,IsInstructionClear,Partition,qrel,qbank
CQ-game-4674,Do I build it vertically or horizontally?,initial_world_states/builder-data/4-c135/step-8,Facing north build on the right side of the purple tower a three-by-three square made of red blocks.,No,train,q_709,"'q_82', 'q_372', 'q_890', 'q_928', 'q_804', 'q_129', 'q_393', 'q_953', 'q_66', 'q_278', 'q_231', 'q_493', 'q_464', 'q_153', 'q_594', 'q_691', 'q_124', 'q_229', 'q_587', 'q_347', 'q_385', 'q_877', 'q_772', 'q_462', 'q_367', 'q_268', 'q_92', 'q_847', 'q_377', 'q_414', 'q_537', 'q_146', 'q_734', 'q_703', 'q_121', 'q_263', 'q_876', 'q_915', 'q_770', 'q_496', 'q_621', 'q_969', 'q_139', 'q_805', 'q_638', 'q_38', 'q_572', 'q_619', 'q_934', 'q_159', 'q_150', 'q_827', 'q_511', 'q_29', 'q_650', 'q_559', 'q_201', 'q_920', 'q_235', 'q_627', 'q_545', 'q_219', 'q_900', 'q_13', 'q_534', 'q_704', 'q_743', 'q_816', 'q_135', 'q_501', 'q_383', 'q_465', 'q_618', 'q_777', 'q_608', 'q_351', 'q_435', 'q_758', 'q_173', 'q_152', 'q_116', 'q_689', 'q_98', 'q_935', 'q_108', 'q_952', 'q_81', 'q_489', 'q_761', 'q_41', 'q_899', 'q_56', 'q_346', 'q_170', 'q_396', 'q_558', 'q_162', 'q_352', 'q_54', 'q_577', 'q_249', 'q_684', 'q_51', 'q_833', 'q_306', 'q_755', 'q_408', 'q_242', 'q_616', 'q_670', 'q_142', 'q_168', 'q_382', 'q_763', 'q_270', 'q_88', 'q_700', 'q_453', 'q_709', 'q_910', 'q_902', 'q_312', 'q_551', 'q_207', 'q_574', 'q_595', 'q_483', 'q_11', 'q_21', 'q_803', 'q_36', 'q_145', 'q_548', 'q_922', 'q_118', 'q_470', 'q_251', 'q_565', 'q_905', 'q_447', 'q_973', 'q_642', 'q_15', 'q_241', 'q_514', 'q_762', 'q_719', 'q_661', 'q_208', 'q_440', 'q_76', 'q_248', 'q_151', 'q_633', 'q_161', 'q_428', 'q_667', 'q_715', 'q_73', 'q_471', 'q_870', 'q_96', 'q_389', 'q_224', 'q_820', 'q_556'"
CQ-game-4676,,initial_world_states/builder-data/23-c126/step-8,Place a yellow block in the empty hole. Place two yellow blocks underneath the space near the bottom.,Yes,train,,
CQ-game-4678,Which blocks do you mean by horizontal? Is it the row of blocks that are in the fifth level of the structure?,initial_world_states/builder-data/2-c135/step-14,Replace 5 horizontal purple blocks with red ones. Place a green block on top of the highest block.,No,train,q_957,"'q_329', 'q_471', 'q_684', 'q_913', 'q_859', 'q_64', 'q_568', 'q_186', 'q_273', 'q_543', 'q_959', 'q_832', 'q_382', 'q_681', 'q_57', 'q_712', 'q_428', 'q_228', 'q_345', 'q_818', 'q_490', 'q_879', 'q_930', 'q_127', 'q_38', 'q_74', 'q_758', 'q_921', 'q_581', 'q_762', 'q_393', 'q_270', 'q_179', 'q_524', 'q_60', 'q_317', 'q_640', 'q_680', 'q_924', 'q_836', 'q_62', 'q_117', 'q_911', 'q_652', 'q_565', 'q_72', 'q_59', 'q_380', 'q_147', 'q_869', 'q_514', 'q_775', 'q_747', 'q_232', 'q_757', 'q_611', 'q_795', 'q_313', 'q_636', 'q_429', 'q_496', 'q_406', 'q_948', 'q_536', 'q_379', 'q_475', 'q_362', 'q_202', 'q_914', 'q_197', 'q_277', 'q_592', 'q_241', 'q_808', 'q_479', 'q_523', 'q_385', 'q_526', 'q_480', 'q_960', 'q_374', 'q_508', 'q_411', 'q_17', 'q_846', 'q_447', 'q_507', 'q_203', 'q_919', 'q_677', 'q_625', 'q_970', 'q_413', 'q_3', 'q_830', 'q_828', 'q_457', 'q_848', 'q_141', 'q_987', 'q_632', 'q_215', 'q_943', 'q_572', 'q_907', 'q_476', 'q_638', 'q_359', 'q_941', 'q_763', 'q_205', 'q_340', 'q_957', 'q_893', 'q_635', 'q_8', 'q_841', 'q_319', 'q_745', 'q_556', 'q_886', 'q_975', 'q_416', 'q_486', 'q_694', 'q_407', 'q_342', 'q_810', 'q_561', 'q_331', 'q_916', 'q_45', 'q_801', 'q_275', 'q_713', 'q_807', 'q_325', 'q_443', 'q_287', 'q_350', 'q_655', 'q_897', 'q_936', 'q_569', 'q_962', 'q_465', 'q_297', 'q_69', 'q_946', 'q_247', 'q_521', 'q_73', 'q_315', 'q_414', 'q_212', 'q_861', 'q_839', 'q_384', 'q_778', 'q_29', 'q_152', 'q_852', 'q_542', 'q_906', 'q_647', 'q_182'"
CQ-game-4679,,initial_world_states/builder-data/14-c51/step-20,Add a green block on top of the green block. Then add two more orange blocks on top of the green column.,Yes,train,,
CQ-game-468,,initial_world_states/builder-data/6-c92/step-2,In the northeast corner build a 3x1 vertical column of blocks. Orange on the bottom with 2 white/yellow blocks on top.,Yes,train,,
CQ-game-4680,On which red block should the purple tower be placed?,initial_world_states/builder-data/1-c92/step-28,Facing north build a tower made of three purple blocks on top of the two highest red blocks.,No,train,q_856,"'q_166', 'q_814', 'q_463', 'q_367', 'q_865', 'q_718', 'q_806', 'q_304', 'q_470', 'q_636', 'q_800', 'q_747', 'q_768', 'q_847', 'q_200', 'q_905', 'q_431', 'q_125', 'q_294', 'q_238', 'q_432', 'q_763', 'q_876', 'q_221', 'q_428', 'q_614', 'q_116', 'q_334', 'q_191', 'q_853', 'q_159', 'q_682', 'q_918', 'q_869', 'q_153', 'q_435', 'q_341', 'q_651', 'q_355', 'q_201', 'q_187', 'q_329', 'q_904', 'q_740', 'q_652', 'q_34', 'q_785', 'q_235', 'q_319', 'q_678', 'q_450', 'q_173', 'q_204', 'q_198', 'q_464', 'q_971', 'q_824', 'q_404', 'q_704', 'q_128', 'q_412', 'q_378', 'q_230', 'q_242', 'q_547', 'q_703', 'q_74', 'q_131', 'q_291', 'q_579', 'q_983', 'q_515', 'q_449', 'q_247', 'q_639', 'q_856', 'q_152', 'q_346', 'q_133', 'q_936', 'q_37', 'q_469', 'q_326', 'q_909', 'q_420', 'q_818', 'q_808', 'q_871', 'q_592', 'q_933', 'q_497', 'q_228', 'q_713', 'q_674', 'q_202', 'q_887', 'q_69', 'q_738', 'q_71', 'q_948', 'q_742', 'q_769', 'q_589', 'q_61', 'q_426', 'q_181', 'q_143', 'q_190', 'q_944', 'q_51', 'q_306', 'q_722', 'q_925', 'q_891', 'q_683', 'q_711', 'q_13', 'q_632', 'q_895', 'q_180', 'q_973', 'q_177', 'q_273', 'q_68', 'q_347', 'q_336', 'q_392', 'q_476', 'q_75', 'q_670', 'q_959', 'q_312', 'q_286', 'q_880', 'q_446', 'q_937', 'q_974', 'q_401', 'q_844', 'q_773', 'q_36', 'q_348', 'q_147', 'q_282', 'q_585', 'q_458', 'q_934', 'q_791', 'q_758', 'q_217', 'q_168', 'q_299', 'q_584', 'q_261', 'q_843', 'q_314', 'q_410', 'q_281', 'q_251', 'q_688', 'q_633', 'q_422', 'q_767', 'q_765', 'q_268', 'q_901'"
CQ-game-4681,,initial_world_states/builder-data/9-c118/step-6,Facing north place three yellow blocks on top of each existing yellow blocks.,Yes,train,,
CQ-game-4682,,initial_world_states/builder-data/7-c120/step-4,I added a red block around the entire base of the yellow centered block and put an additional one in the empty space between yellow blocks so five blocks added today.,Yes,train,,
CQ-game-4685,What blue blocks? If intention is to break the boxes that look purple to me do I break the three vertical center blocks or the three horizontal center blocks?,initial_world_states/builder-data/8-c139/step-4,Destroy the red box. Destroy three dark blue boxes in the center. Replace the center dark blue boxes with 3 light blue boxes.,No,train,q_147,"'q_543', 'q_694', 'q_116', 'q_869', 'q_763', 'q_792', 'q_736', 'q_484', 'q_766', 'q_477', 'q_36', 'q_174', 'q_965', 'q_88', 'q_284', 'q_783', 'q_575', 'q_901', 'q_739', 'q_552', 'q_350', 'q_281', 'q_120', 'q_511', 'q_525', 'q_755', 'q_667', 'q_921', 'q_926', 'q_910', 'q_906', 'q_855', 'q_760', 'q_177', 'q_642', 'q_91', 'q_344', 'q_573', 'q_879', 'q_565', 'q_122', 'q_417', 'q_448', 'q_605', 'q_363', 'q_675', 'q_228', 'q_891', 'q_219', 'q_371', 'q_18', 'q_569', 'q_822', 'q_391', 'q_942', 'q_704', 'q_341', 'q_299', 'q_394', 'q_181', 'q_286', 'q_37', 'q_591', 'q_320', 'q_980', 'q_25', 'q_568', 'q_818', 'q_422', 'q_944', 'q_378', 'q_408', 'q_168', 'q_62', 'q_347', 'q_662', 'q_141', 'q_566', 'q_945', 'q_2', 'q_626', 'q_559', 'q_465', 'q_612', 'q_6', 'q_729', 'q_204', 'q_746', 'q_884', 'q_981', 'q_201', 'q_485', 'q_96', 'q_844', 'q_856', 'q_148', 'q_784', 'q_329', 'q_127', 'q_366', 'q_386', 'q_864', 'q_791', 'q_302', 'q_889', 'q_680', 'q_0', 'q_47', 'q_956', 'q_640', 'q_908', 'q_805', 'q_355', 'q_645', 'q_624', 'q_398', 'q_655', 'q_639', 'q_325', 'q_837', 'q_137', 'q_207', 'q_265', 'q_735', 'q_547', 'q_834', 'q_250', 'q_370', 'q_508', 'q_670', 'q_430', 'q_535', 'q_693', 'q_939', 'q_343', 'q_732', 'q_506', 'q_92', 'q_322', 'q_896', 'q_752', 'q_653', 'q_205', 'q_167', 'q_658', 'q_147', 'q_364', 'q_972', 'q_846', 'q_164', 'q_812', 'q_332', 'q_904', 'q_970', 'q_264', 'q_887', 'q_118', 'q_428', 'q_301', 'q_648', 'q_98', 'q_392', 'q_660', 'q_41', 'q_334', 'q_550'"
CQ-game-4686,,initial_world_states/builder-data/2-c127/step-6,Facing North place a yellow block atop the middlemost block of the top row. Place a purple block atop the uppermost yellow block. Place a purple block on each side of the purple block.,Yes,train,,
CQ-game-4687,,initial_world_states/builder-data/10-c92/step-4,Fill between the two stacks with purple blocks. Delete all the red blocks on the West side.,Yes,train,,
CQ-game-4688,,initial_world_states/builder-data/31-c97/step-2,Put an orange block on top of the column. Destroy the original column.,Yes,train,,
CQ-game-4690,Where do I place the follow up rows on the previous rows?,initial_world_states/builder-data/14-c59/step-2,facing north place 5 blue blocks horizontally on the first row place three blue blocks horizontally on the second row and one blue block in the top row.,No,train,q_849,"'q_122', 'q_272', 'q_134', 'q_66', 'q_6', 'q_24', 'q_340', 'q_367', 'q_405', 'q_811', 'q_385', 'q_659', 'q_120', 'q_512', 'q_849', 'q_579', 'q_383', 'q_558', 'q_213', 'q_873', 'q_166', 'q_831', 'q_453', 'q_382', 'q_400', 'q_926', 'q_746', 'q_686', 'q_706', 'q_580', 'q_344', 'q_68', 'q_0', 'q_240', 'q_850', 'q_377', 'q_501', 'q_258', 'q_190', 'q_373', 'q_945', 'q_987', 'q_211', 'q_716', 'q_484', 'q_381', 'q_819', 'q_227', 'q_32', 'q_200', 'q_644', 'q_338', 'q_719', 'q_695', 'q_942', 'q_629', 'q_777', 'q_218', 'q_650', 'q_228', 'q_548', 'q_248', 'q_157', 'q_353', 'q_919', 'q_908', 'q_428', 'q_215', 'q_115', 'q_615', 'q_871', 'q_205', 'q_516', 'q_72', 'q_922', 'q_189', 'q_112', 'q_107', 'q_494', 'q_443', 'q_630', 'q_863', 'q_593', 'q_283', 'q_721', 'q_975', 'q_287', 'q_864', 'q_243', 'q_668', 'q_390', 'q_684', 'q_968', 'q_795', 'q_84', 'q_332', 'q_738', 'q_110', 'q_892', 'q_906', 'q_553', 'q_311', 'q_75', 'q_263', 'q_51', 'q_513', 'q_613', 'q_611', 'q_780', 'q_161', 'q_925', 'q_327', 'q_983', 'q_293', 'q_821', 'q_25', 'q_285', 'q_760', 'q_601', 'q_204', 'q_747', 'q_188', 'q_948', 'q_981', 'q_860', 'q_28', 'q_262', 'q_519', 'q_768', 'q_238', 'q_74', 'q_682', 'q_212', 'q_153', 'q_826', 'q_89', 'q_812', 'q_417', 'q_244', 'q_119', 'q_882', 'q_103', 'q_259', 'q_582', 'q_38', 'q_552', 'q_88', 'q_141', 'q_343', 'q_108', 'q_612', 'q_587', 'q_620', 'q_299', 'q_463', 'q_497', 'q_806', 'q_986', 'q_434', 'q_149', 'q_378', 'q_124', 'q_616', 'q_294', 'q_718', 'q_967'"
CQ-game-4691,,initial_world_states/builder-data/16-c96/step-16,Destroy the uppermost blocks of each color.,Yes,train,,
CQ-game-4692,,initial_world_states/builder-data/14-c54/step-8,On the north side of the yellow block place one green block then build a horizontal row of green blocks extending to the NE edge of the board.,Yes,train,,
CQ-game-4693,,initial_world_states/builder-data/52-c127/step-10,Destroy the central yellow column and replace it with a green one of the same size.,Yes,train,,
CQ-game-4695,,initial_world_states/builder-data/14-c136/step-6,Destroy the three westernmost purple blocks.,Yes,train,,
CQ-game-4696,,initial_world_states/builder-data/5-c73/step-6,move east and destroy all green blocks.,Yes,train,,
CQ-game-4697,,initial_world_states/builder-data/5-c136/step-18,Facing north add 2 feet using 2 red blocks on each of the bottom purple blocks. They should be going towards you. Then add 2 orange columns with 2 blocks each 2 spaces to the left and right,Yes,train,,
CQ-game-4699,,initial_world_states/builder-data/6-c120/step-2,Place a yellow block on top of the column. On the south side of the topmost block add two more yellow blocks in a straight line.,Yes,train,,
CQ-game-470,,initial_world_states/builder-data/2-c116/step-14,Stack three green blocks on top of the existing green block. Then place a green block immediately to the east of the top green block.,Yes,train,,
CQ-game-4700,,initial_world_states/builder-data/11-c92/step-10,move north and destroy all red blocks.,Yes,train,,
CQ-game-4701,,initial_world_states/builder-data/29-c92/step-4,Extend the red figure with a four-block long two-block wide red box of blocks until it hits the south edge.,Yes,train,,
CQ-game-4702,How many purple blocks are to be placed on top of each yellow block?,initial_world_states/builder-data/11-c120/step-14,I placed purple blocks on the top of each yellow block and destroyed the only two yellow blocks that were touching the map.,No,train,q_443,"'q_24', 'q_93', 'q_194', 'q_543', 'q_480', 'q_979', 'q_635', 'q_184', 'q_977', 'q_230', 'q_188', 'q_373', 'q_476', 'q_937', 'q_490', 'q_806', 'q_791', 'q_583', 'q_342', 'q_109', 'q_261', 'q_117', 'q_478', 'q_641', 'q_779', 'q_661', 'q_364', 'q_966', 'q_199', 'q_122', 'q_209', 'q_96', 'q_237', 'q_285', 'q_464', 'q_410', 'q_608', 'q_491', 'q_318', 'q_440', 'q_581', 'q_544', 'q_688', 'q_590', 'q_397', 'q_942', 'q_637', 'q_390', 'q_908', 'q_177', 'q_584', 'q_63', 'q_392', 'q_606', 'q_268', 'q_801', 'q_284', 'q_933', 'q_348', 'q_749', 'q_621', 'q_54', 'q_67', 'q_935', 'q_568', 'q_195', 'q_23', 'q_886', 'q_559', 'q_144', 'q_926', 'q_316', 'q_95', 'q_719', 'q_530', 'q_818', 'q_652', 'q_944', 'q_787', 'q_922', 'q_638', 'q_59', 'q_328', 'q_43', 'q_484', 'q_855', 'q_857', 'q_563', 'q_175', 'q_136', 'q_495', 'q_331', 'q_82', 'q_878', 'q_271', 'q_214', 'q_411', 'q_812', 'q_256', 'q_121', 'q_155', 'q_40', 'q_603', 'q_668', 'q_192', 'q_407', 'q_698', 'q_887', 'q_752', 'q_750', 'q_501', 'q_512', 'q_974', 'q_104', 'q_88', 'q_962', 'q_618', 'q_457', 'q_236', 'q_888', 'q_215', 'q_919', 'q_277', 'q_892', 'q_625', 'q_667', 'q_134', 'q_830', 'q_529', 'q_330', 'q_174', 'q_710', 'q_957', 'q_44', 'q_449', 'q_358', 'q_950', 'q_57', 'q_1', 'q_636', 'q_614', 'q_800', 'q_239', 'q_743', 'q_564', 'q_786', 'q_975', 'q_727', 'q_111', 'q_223', 'q_814', 'q_132', 'q_91', 'q_985', 'q_263', 'q_366', 'q_732', 'q_306', 'q_645', 'q_506', 'q_152', 'q_678', 'q_820', 'q_443', 'q_672', 'q_788'"
CQ-game-4703,,initial_world_states/builder-data/13-c72/step-2,Stack two purple blocks on top of each block.,Yes,train,,
CQ-game-4704,,initial_world_states/builder-data/30-c96/step-6,ON top of each yellow block in the north east corner place a blue block. Then out of the bottom yellow level place one blue block to complete the bottom square.,Yes,train,,
CQ-game-4705,,initial_world_states/builder-data/14-c58/step-30,Destroy all yellow boxes. Stack 3 blue boxes on top of the North West dark blue box.,Yes,train,,
CQ-game-4707,,initial_world_states/builder-data/7-c139/step-4,move east and destroy all purple blocks,Yes,train,,
CQ-game-4709,,initial_world_states/builder-data/2-c116/step-18,Facing North place a column of two purple blocks two squares to the right of the blue column. Facing West place a purple block to the right of the purple column.,Yes,train,,
CQ-game-471,,initial_world_states/builder-data/8-c18/step-2,In the southeast corner place 1 orange block in the very corner. Now make a 2x2 flat square of orange blocks for 4 blocks total.,Yes,train,,
CQ-game-4712,,initial_world_states/builder-data/11-c92/step-12,move down and destrou all red blocks,Yes,train,,
CQ-game-4713,,initial_world_states/builder-data/52-c127/step-20,Destroy the three yellow blocks at the very top then add a blue block in the middle.,Yes,train,,
CQ-game-4714,,initial_world_states/builder-data/2-c136/step-28,Add a red block on top of each of the four exposed purple blocks.,Yes,train,,
CQ-game-4715,,initial_world_states/builder-data/4-c96/step-16,Remove blocks from red yellow and green structure to appear the same as the purple structure a two block tower in each corner.,Yes,train,,
CQ-game-4717,,initial_world_states/builder-data/2-c116/step-34,Place a green block on the green block. Place a blue block on the upper green block. Place a purple block on the blue block.,Yes,train,,
CQ-game-4718,Which block is on the left green that one yellow block should be placed?,initial_world_states/builder-data/33-c135/step-10,Build four green block east from the bottom purple block. Then from the east most green block build up with blue blocks till you touch the purple block. Then place one yellow block on the left green,No,train,q_136,"'q_786', 'q_406', 'q_891', 'q_245', 'q_246', 'q_70', 'q_349', 'q_202', 'q_341', 'q_827', 'q_648', 'q_15', 'q_151', 'q_2', 'q_968', 'q_499', 'q_971', 'q_82', 'q_507', 'q_307', 'q_759', 'q_614', 'q_587', 'q_401', 'q_566', 'q_553', 'q_56', 'q_28', 'q_876', 'q_857', 'q_328', 'q_802', 'q_743', 'q_850', 'q_108', 'q_258', 'q_600', 'q_19', 'q_522', 'q_856', 'q_176', 'q_481', 'q_554', 'q_73', 'q_127', 'q_582', 'q_165', 'q_756', 'q_390', 'q_677', 'q_76', 'q_523', 'q_979', 'q_986', 'q_589', 'q_858', 'q_158', 'q_423', 'q_18', 'q_196', 'q_887', 'q_52', 'q_630', 'q_212', 'q_800', 'q_367', 'q_925', 'q_542', 'q_404', 'q_619', 'q_878', 'q_318', 'q_285', 'q_484', 'q_405', 'q_152', 'q_161', 'q_795', 'q_936', 'q_455', 'q_766', 'q_575', 'q_543', 'q_226', 'q_974', 'q_565', 'q_0', 'q_883', 'q_174', 'q_262', 'q_845', 'q_398', 'q_312', 'q_20', 'q_701', 'q_271', 'q_358', 'q_654', 'q_955', 'q_935', 'q_965', 'q_629', 'q_136', 'q_375', 'q_881', 'q_469', 'q_710', 'q_384', 'q_704', 'q_824', 'q_57', 'q_617', 'q_453', 'q_722', 'q_148', 'q_906', 'q_351', 'q_197', 'q_656', 'q_505', 'q_431', 'q_111', 'q_918', 'q_374', 'q_219', 'q_344', 'q_389', 'q_339', 'q_138', 'q_338', 'q_521', 'q_93', 'q_34', 'q_184', 'q_699', 'q_255', 'q_42', 'q_599', 'q_119', 'q_517', 'q_4', 'q_280', 'q_333', 'q_140', 'q_454', 'q_641', 'q_664', 'q_214', 'q_771', 'q_801', 'q_595', 'q_585', 'q_217', 'q_363', 'q_81', 'q_527', 'q_675', 'q_744', 'q_47', 'q_509', 'q_874', 'q_324', 'q_980', 'q_419', 'q_247', 'q_39'"
CQ-game-4719,,initial_world_states/builder-data/11-c73/step-2,From the starting green column extend out south and north with green blocks to make a wall of green on the east side 4 blocks high,Yes,train,,
CQ-game-472,,initial_world_states/builder-data/8-c127/step-2,Stack four green blocks immediately to the east of the east most stack.,Yes,train,,
CQ-game-4720,,initial_world_states/builder-data/9-c136/step-2,Surround the bottom purple block with blue blocks. Then on top of every blue block place a yellow block. Then on top of every yellow block place a green block. Leave the center purple block at the top,Yes,train,,
CQ-game-4721,,initial_world_states/builder-data/9-c136/step-8,facing north replace topmost yellow block with red block.place blue block to the right of topmost yellow block at present.replace both purple block on the ground with blue blocks.,Yes,train,,
CQ-game-4722,,initial_world_states/builder-data/3-c135/step-4,Destroy the horizontal line of blocks so that there is only a solid vertical column left.,Yes,train,,
CQ-game-4725,,initial_world_states/builder-data/4-c96/step-6,Place a purple block on every side of the existing purple block.,Yes,train,,
CQ-game-4726,,initial_world_states/builder-data/2-c136/step-6,Destroy the north and east purple blocks leaving the center purple block alone. Stack 3 yellow boxes on top of the one remaining purple box.,Yes,train,,
CQ-game-4727,,initial_world_states/builder-data/2-c118/step-10,Destroy the green blocks. Destroy the middle yellow block. Replace that middle block with a green one.,Yes,train,,
